organization_id, org_name, site_id, site_name, latitude, longitude, elevation, measured_on, soil phs:userid,soil phs:horizon number,soil phs:horizon top depth (cm),soil phs:horizon bottom depth (cm),soil phs:reference depth level 5cm,soil phs:reference depth level 10cm,soil phs:reference depth level 30cm,soil phs:reference depth level 50cm,soil phs:reference depth level 60cm,soil phs:reference depth level 90cm,soil phs:collected on,soil phs:ph,soil phs:ph method,soil phs:comments,soil phs:globe teams
The GLOBE ID assigned to the school or organization,The name of the reporting school or other institution,The GLOBE ID assigned to the site,The name assigned to the site where the data were collected; the name is selected by the reporting person as part of site definition,The latitude of the site where data were observed in decimal degrees,The longitude of the site where date were observed in decimal degrees,The elevation of the site where data were observed in meters,The date only of when the data were observed in Coordinated Universal Time (UTC),,Horizon number of the soil characterization measurements,Soil horizon top depth in centimeters,Soil horizon bottom depth in centimeters,Number of the soil horizon at 5 cm depth,Number of the soil horizon at 10 cm depth,Number of the soil horizon at 30 cm depth,Number of the soil horizon at 50 cm depth,Number of the soil horizon at 60 cm depth,Number of the soil horizon at 90 cm depth,Date sample was collected for measurement of soil pH,pH of the soil horizon,"Method used to measure soil pH: paper, pen, or meter",Comments on the soil pH measurement,
233220,Al-Farouq Intermediate School at Jeddah,40049,Soil16-Tahlia End2,21.547227,39.1299,6,8/20/2016,2879814,1,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2016-08-20T00:00:00,6.8,meter,,
233220,Al-Farouq Intermediate School at Jeddah,40049,Soil16-Tahlia End2,21.547227,39.1299,6,8/20/2016,2879814,2,3,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2016-08-20T00:00:00,6.9,meter,,
233220,Al-Farouq Intermediate School at Jeddah,40049,Soil16-Tahlia End2,21.547227,39.1299,6,8/20/2016,2879814,3,7,10,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2016-08-20T00:00:00,7,meter,,
233220,Al-Farouq Intermediate School at Jeddah,40049,Soil16-Tahlia End2,21.547227,39.1299,6,8/20/2016,2879814,4,10,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2016-08-20T00:00:00,7.1,meter,,
233220,Al-Farouq Intermediate School at Jeddah,40049,Soil16-Tahlia End2,21.547227,39.1299,6,8/20/2016,2879814,5,15,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2016-08-20T00:00:00,6.8,meter,,
3441433,Al Fisaliah Gifted School at Jeddah,33104,alfaisalyah school for gifted-School yard,21.553266,39.17651,16,3/29/2014,22451035,3,10,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2014-03-29T00:00:00,6.4,meter,,
3441433,Al Fisaliah Gifted School at Jeddah,33104,alfaisalyah school for gifted-School yard,21.553266,39.17651,16,3/29/2014,3515473,3,10,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2014-03-29T00:00:00,6.5,meter,,
3441433,Al Fisaliah Gifted School at Jeddah,33104,alfaisalyah school for gifted-School yard,21.553266,39.17651,16,3/29/2014,22451035,2,5,10,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2014-03-29T00:00:00,6.5,meter,,
3441433,Al Fisaliah Gifted School at Jeddah,33104,alfaisalyah school for gifted-School yard,21.553266,39.17651,16,3/29/2014,3515473,2,5,10,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2014-03-29T00:00:00,6.3,meter,,
3441433,Al Fisaliah Gifted School at Jeddah,33104,alfaisalyah school for gifted-School yard,21.553266,39.17651,16,3/29/2014,22451035,1,0,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2014-03-29T00:00:00,6.4,meter,,
3441433,Al Fisaliah Gifted School at Jeddah,33104,alfaisalyah school for gifted-School yard,21.553266,39.17651,16,3/29/2014,3515473,1,0,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2014-03-29T00:00:00,6.7,meter,,
3441433,Al Fisaliah Gifted School at Jeddah,46222,East of Jeddah,21.62144,39.38551,16,1/1/2017,3515473,1,0,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2017-01-01T00:00:00,6.1,meter,,
3441433,Al Fisaliah Gifted School at Jeddah,46222,East of Jeddah,21.62144,39.38551,16,1/1/2017,22451035,1,0,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2017-01-01T00:00:00,6.1,meter,,
3441433,Al Fisaliah Gifted School at Jeddah,46222,East of Jeddah,21.62144,39.38551,16,1/2/2017,3515473,2,5,10,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2017-01-02T00:00:00,6.4,meter,,
3441433,Al Fisaliah Gifted School at Jeddah,46222,East of Jeddah,21.62144,39.38551,16,1/2/2017,22451035,2,5,10,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2017-01-02T00:00:00,6.4,meter,,
3441433,Al Fisaliah Gifted School at Jeddah,48128,soil#1,21.569685,39.19963,18,2/5/2017,22451035,1,0,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2017-02-05T00:00:00,6.3,meter,,
3441433,Al Fisaliah Gifted School at Jeddah,48128,soil#1,21.569685,39.19963,18,2/12/2017,22451035,2,5,10,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2017-02-12T00:00:00,6.1,meter,,
3441433,Al Fisaliah Gifted School at Jeddah,48129,soil#2,21.581603,39.207278,17,2/12/2017,22451035,1,0,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2017-02-12T00:00:00,6.7,meter,,
3441433,Al Fisaliah Gifted School at Jeddah,48129,soil#2,21.581603,39.207278,17,2/12/2017,22451035,2,5,10,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2017-02-12T00:00:00,6.6,meter,,
3441433,Al Fisaliah Gifted School at Jeddah,44494,Soil 2-ataif 2016,21.58078,40.57516,259,12/2/2016,3515473,1,0,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2016-12-02T00:00:00,6.5,meter,,
3441433,Al Fisaliah Gifted School at Jeddah,44494,Soil 2-ataif 2016,21.58078,40.57516,259,12/2/2016,3515473,2,5,10,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2016-12-02T00:00:00,6.5,meter,,
3441433,Al Fisaliah Gifted School at Jeddah,44494,Soil 2-ataif 2016,21.58078,40.57516,259,12/2/2016,3515473,3,10,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2016-12-02T00:00:00,6.4,meter,,
3441433,Al Fisaliah Gifted School at Jeddah,44494,Soil 2-ataif 2016,21.58078,40.57516,259,12/2/2016,3515473,4,15,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2016-12-02T00:00:00,6.5,meter,,
3441433,Al Fisaliah Gifted School at Jeddah,48130,soil#3,21.584977,39.188058,16,2/19/2017,22451035,1,0,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2017-02-19T00:00:00,6.6,meter,,
3441433,Al Fisaliah Gifted School at Jeddah,48130,soil#3,21.584977,39.188058,16,2/19/2017,22451035,2,5,10,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2017-02-19T00:00:00,6.3,meter,,
3441433,Al Fisaliah Gifted School at Jeddah,44474,Soil-Al Fisaliah-2016,21.55429,39.18358,16,10/31/2016,3515473,1,0,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2016-10-31T00:00:00,6.4,meter,,
3441433,Al Fisaliah Gifted School at Jeddah,44474,Soil-Al Fisaliah-2016,21.55429,39.18358,16,10/31/2016,3515473,2,5,10,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2016-10-31T00:00:00,6.3,meter,,
3441433,Al Fisaliah Gifted School at Jeddah,44474,Soil-Al Fisaliah-2016,21.55429,39.18358,16,10/31/2016,3515473,3,10,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2016-10-31T00:00:00,6.2,meter,,
63367622,Al-Habeel Secondary School For Girls At Al-gunfodah,189838,Al-Habeel Secondary School For Girls At Al-gunfodah,18.975255,41.340481,50,2/16/2020,63367816,1,0,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2020-02-16T00:00:00,3.4,meter,,
2852065,Al Hadan Intermediate Girls School at Muhayil Assir,12259,Al Hadan Intermediate Girls School:SCS-01,18.6738,42.0591,455,6/13/2012,-1,2,19,40,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2012-06-13T00:00:00,7,paper,,
389191,Alhawary Mohammad Al-Azdy,147466,أثر قطع أشجار السمر على إنتاج العسل بنيابة سمد الشأن,22.8283,58.1706,571,1/15/2019,41052093,2,5,10,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2019-01-15T00:00:00,6.8,meter,متوسط القياسات,
389191,Alhawary Mohammad Al-Azdy,147466,أثر قطع أشجار السمر على إنتاج العسل بنيابة سمد الشأن,22.8283,58.1706,571,1/22/2019,41052093,1,0,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-01-22T00:00:00,6.7,meter,متوسط القياسات,
389191,Alhawary Mohammad Al-Azdy,147505,اثر تركز الاملاح الذائبة في المياه على نمو المحاصيل الزراعية و التربة الزراعية.,22.8321,58.1636,570,1/15/2019,41052093,2,5,10,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2019-01-15T00:00:00,6.4,meter,,
389191,Alhawary Mohammad Al-Azdy,147505,اثر تركز الاملاح الذائبة في المياه على نمو المحاصيل الزراعية و التربة الزراعية.,22.8321,58.1636,570,1/20/2019,41052093,1,0,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-01-20T00:00:00,5.3,meter,,
325393,Al-Hayathem Intermediate and Secondary Girls School at Al-Kharj,35127,Al-Hayathem Girls Secondary School,24.1,47.142,700,12/24/2015,3366087,1,0,15,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2015-12-24T00:00:00,8.9,meter,,
325393,Al-Hayathem Intermediate and Secondary Girls School at Al-Kharj,35892,Al-Hayathem Intermediate and Secondary Girls School at Al-Khar,24.1,47.142,700,4/20/2016,3366087,1,0,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2016-04-20T00:00:00,8.1,meter,,
325393,Al-Hayathem Intermediate and Secondary Girls School at Al-Kharj,46124,Al-Hayathem Intermediate and Secondary Girls School at Al-Kharj,24.1,47.142,700,12/27/2016,3366087,1,0,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2016-12-27T00:00:00,6.5,meter,,
325393,Al-Hayathem Intermediate and Secondary Girls School at Al-Kharj,193764,al-hayathem intermediate& secondary girs schoo,24.1055,47.1427,710,3/4/2020,3366087,1,0,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2020-03-04T00:00:00,9,meter,,
325393,Al-Hayathem Intermediate and Secondary Girls School at Al-Kharj,32479,The Nsah Valley:SCS-03,24.1984,47.1306,482,5/5/2013,3366087,1,0,30,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2013-05-05T00:00:00,7.8,meter,,
325393,Al-Hayathem Intermediate and Secondary Girls School at Al-Kharj,35628,الخالدي,24,47,700,3/2/2016,3366087,1,0,40,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2016-03-02T00:00:00,8.1,meter,,
325393,Al-Hayathem Intermediate and Secondary Girls School at Al-Kharj,35628,الخالدي,24,47,700,3/2/2016,3366087,2,40,150,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,2016-03-02T00:00:00,7.8,meter,,
31884348,Alkamel Pasic School,105761,Al Kamil Farm,22.1427,59.122,180,2/14/2018,31884669,1,0,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2018-02-14T00:00:00,8,meter,,
31884348,Alkamel Pasic School,102818,Alkamil school,22.213363,59.198458,162.5,9/26/2018,31884669,1,0,30,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2018-09-26T00:00:00,8.2,meter,,
31884348,Alkamel Pasic School,139962,Farm1,22.15,59.1009,180,2/26/2019,31884669,1,0,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2019-02-26T00:00:00,7.9,meter,,
31884348,Alkamel Pasic School,105937,Jalan Farm,22.334,59.184,110,2/14/2018,31884669,1,0,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2018-02-14T00:00:00,7.9,meter,,
31884348,Alkamel Pasic School,298818,مزرعة ومشتل,22.232878,59.212427,100,8/31/2022,31884669,1,0,100,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2022-08-31T00:00:00,7,meter,,
14559151,Alkhwarezmi basic school,337521,Kahl,24.456562,55.934289,408.8,9/1/2023,14569505,1,0,30,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2023-09-01T00:00:00,7.5,meter,,
19945977,Al-Kifah Intermediate School at Al-Ahsa,106124,القرين,25.478737,49.588355,140.9,2/13/2018,22256240,1,0,50,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2018-02-13T00:00:00,7.5,meter,,
144207,Alliance Middle School,27617,runoff creek:SCS-01,40.9115,-81.1102,363,4/27/2001,-1,1,0,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2001-04-27T00:00:00,6,paper,,
233454,All Saints Camp And Conference Center,30133,Back Alley Soil Site:SCS-02,33.484,-96.4593,240.9,3/7/2007,-1,1,0,200,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2007-03-07T00:00:00,6,,,
233454,All Saints Camp And Conference Center,30132,Lake Soil Site:SCS-01,33.4857,-96.4609,222.9,3/7/2007,-1,2,10,100,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,2007-03-07T00:00:00,6,,,
241956,Al Madaen School at Riyadh,12831,Dharat laban:SCS-02,24.37622,46.31675,782.1,3/5/2006,-1,1,0,14,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2006-03-05T00:00:00,7.7,meter,,
267569,Al-Madenah Al-Monawarah School at Dammam,13115,??? ?????? ??????:SCS-01,26.2636,50.0664,18.9,5/6/2007,-1,1,0,20,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2007-05-06T00:00:00,8.2,meter,?? ????,
267569,Al-Madenah Al-Monawarah School at Dammam,13115,??? ?????? ??????:SCS-01,26.2636,50.0664,18.9,5/6/2007,-1,2,20,33,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2007-05-06T00:00:00,8,meter,?? ????,
267569,Al-Madenah Al-Monawarah School at Dammam,13115,??? ?????? ??????:SCS-01,26.2636,50.0664,18.9,5/6/2007,-1,3,33,46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2007-05-06T00:00:00,8.2,meter,?? ????,
267569,Al-Madenah Al-Monawarah School at Dammam,13116,??? ???????? ???????:SCS-02,26.2636,50.0664,18.9,5/8/2007,-1,1,0,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2007-05-08T00:00:00,7.9,meter,?? ????,
267569,Al-Madenah Al-Monawarah School at Dammam,13116,??? ???????? ???????:SCS-02,26.2636,50.0664,18.9,5/8/2007,-1,2,7,29,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2007-05-08T00:00:00,8.3,meter,?? ????,
267569,Al-Madenah Al-Monawarah School at Dammam,13116,??? ???????? ???????:SCS-02,26.2636,50.0664,18.9,5/8/2007,-1,3,29,33,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2007-05-08T00:00:00,8.3,meter,?? ????,
267569,Al-Madenah Al-Monawarah School at Dammam,13116,??? ???????? ???????:SCS-02,26.2636,50.0664,18.9,5/8/2007,-1,4,33,77,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2007-05-08T00:00:00,7.9,pen,?? ????,
267569,Al-Madenah Al-Monawarah School at Dammam,13117,?????? ?????:SCS-03,26.28,50.4,29.1,4/21/2007,-1,1,0,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2007-04-21T00:00:00,8.3,meter,?? ????,
267569,Al-Madenah Al-Monawarah School at Dammam,13118,?????? ??????:SCS-04,26.28,50.04,27.5,4/28/2007,-1,1,0,20,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2007-04-28T00:00:00,8.4,meter,?? ????,
32363697,Al-Matan Intermediate and Secondary Girls School at Sabya,103923,Ala Bahry,17.42635,42.5436,99,1/1/2022,32364192,1,0,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2022-01-01T00:00:00,8.3,paper,,
32363697,Al-Matan Intermediate and Secondary Girls School at Sabya,101402,Al_matan Intermediate and Secondary  school,17.42996,42.549651,99.5,1/1/2022,32364192,1,0,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2022-01-01T00:00:00,8,meter,,
32363697,Al-Matan Intermediate and Secondary Girls School at Sabya,103966,Aoatif Ali,17.429964,42.548962,99.5,11/1/2020,32364192,1,0,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2020-11-01T00:00:00,8,paper,,
32363697,Al-Matan Intermediate and Secondary Girls School at Sabya,103966,Aoatif Ali,17.429964,42.548962,99.5,1/1/2023,32364192,1,0,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2023-01-01T00:00:00,8,paper,,
32363697,Al-Matan Intermediate and Secondary Girls School at Sabya,300263,Lara s,17.130394,42.594351,99,10/1/2022,32364192,1,0,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2022-10-01T00:00:00,8,meter,,
326867,Al-Murabba School at Yanbu,12847,ALMASEL:SCS-01,25.2209,38.2139,370.7,1/12/2011,-1,1,0,60,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2011-01-12T00:00:00,9.2,meter,,
326867,Al-Murabba School at Yanbu,12847,ALMASEL:SCS-01,25.2209,38.2139,370.7,1/12/2011,-1,2,60,110,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2011-01-12T00:00:00,9.4,meter,,
326867,Al-Murabba School at Yanbu,12848,HARAH FOQ:SCS-02,25.2242,38.2055,378.7,2/20/2011,-1,1,0,50,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2011-02-20T00:00:00,7.4,meter,,
326867,Al-Murabba School at Yanbu,12848,HARAH FOQ:SCS-02,25.2242,38.2055,378.7,2/20/2011,-1,2,50,115,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2011-02-20T00:00:00,7.6,meter,,
326867,Al-Murabba School at Yanbu,12848,HARAH FOQ:SCS-02,25.2242,38.2055,378.7,2/20/2011,-1,3,115,145,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2011-02-20T00:00:00,7.4,meter,,
8103051,Al-Nagamiah Intermediate and Secondary Girls School at Jazan,32875,Al-Nagamiah Intermediate and Secondary Girls School at Jazan:SCS-01,16.565,42.9417,405,2/4/2013,8112326,1,0,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2013-02-04T00:00:00,10,meter,,
112277,Al Najah,8321,X1:SCS-01,29.2,48.5,0,10/31/2000,-1,1,0,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2000-10-31T00:00:00,6.6,pen,,
9088518,Al naser basic school,33673,ALNASR30,25.2823,56.3326,20,2/19/2015,9052204,1,0,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2015-02-19T00:00:00,8.6,meter,,
20826740,Alpena Elementary/Middle School,153836,Cameron - A,36.173774,-93.1752,361.3,5/3/2019,20826653,1,0,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2019-05-03T00:00:00,6.9,paper,,
20826740,Alpena Elementary/Middle School,153837,Cameron - B,36.174164,-93.172912,354.2,5/3/2019,20826653,1,0,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2019-05-03T00:00:00,7.2,paper,,
20826740,Alpena Elementary/Middle School,153838,Cameron - C,36.174935,-93.201752,470.6,5/3/2019,20826653,1,0,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2019-05-03T00:00:00,7.2,paper,,
20826740,Alpena Elementary/Middle School,153839,Ella N-1 (open-north),36.372977,-93.323939,345.5,5/3/2019,20826653,1,0,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2019-05-03T00:00:00,6.5,paper,,
20826740,Alpena Elementary/Middle School,153841,Ella N-4 (wooded-north),36.372596,-93.323187,338,5/3/2019,20826653,1,0,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2019-05-03T00:00:00,7.5,paper,,
20826740,Alpena Elementary/Middle School,153840,Ella S-1 (open-south),36.371958,-93.324912,331.1,5/3/2019,20826653,1,0,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2019-05-03T00:00:00,7,paper,,
20826740,Alpena Elementary/Middle School,153842,Ella S-4 (wooded-south),36.372191,-93.32379,336.1,5/3/2019,20826653,1,0,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2019-05-03T00:00:00,7,paper,,
244298,Al Qadesiah Intermediate School at Tabuk,13048,alkoble:SCS-05,28.26661,36.3469,756,12/1/2005,-1,1,0,36,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2005-12-01T00:00:00,8.1,pen,,
244298,Al Qadesiah Intermediate School at Tabuk,13048,alkoble:SCS-05,28.26661,36.3469,756,12/1/2005,-1,2,36,63,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2005-12-01T00:00:00,9.2,pen,,
244298,Al Qadesiah Intermediate School at Tabuk,13048,alkoble:SCS-05,28.26661,36.3469,756,12/1/2005,-1,3,63,138,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2005-12-01T00:00:00,7.8,pen,,
244298,Al Qadesiah Intermediate School at Tabuk,13046,almflh:SCS-03,28.25714,36.35455,755,11/15/2005,-1,3,72,103,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2005-11-15T00:00:00,7.6,paper,,
244298,Al Qadesiah Intermediate School at Tabuk,13044,????????:SCS-01,28.24689,36.3483,742.6,6/25/2005,-1,1,0,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2005-06-25T00:00:00,7.1,pen,???? ??? ???????,
9902288,Al-Quds Secondary School at Riyadh,35865,namar,24.56851,46.67402,521.5,3/30/2016,8158750,1,0,34,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2016-03-30T00:00:00,8.4,meter,,
9902288,Al-Quds Secondary School at Riyadh,35865,namar,24.56851,46.67402,521.5,3/30/2016,8158750,2,34,65,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2016-03-30T00:00:00,8.6,meter,,
9902288,Al-Quds Secondary School at Riyadh,35865,namar,24.56851,46.67402,521.5,3/30/2016,8158750,3,65,84,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2016-03-30T00:00:00,8.5,meter,,
109219,AL Rajaa,8329,r1:SCS-01,29.3263,48.0238,19,2/28/2000,-1,1,0,90,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2000-02-28T00:00:00,7,paper,NON,
9061271,Alrefah basic school,103475,ALSEH ALSHARQI,22.095551,59.294371,346.2,12/11/2017,7623887,1,0,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2017-12-11T00:00:00,6.4,meter,,
9061271,Alrefah basic school,103507,Harat alsooq,22.069585,59.284943,113.2,12/13/2017,7623887,1,0,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2017-12-13T00:00:00,8.1,meter,,
9061271,Alrefah basic school,35047,Rafa soil,22,59,687,11/25/2015,9061214,1,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-11-25T00:00:00,7.4,meter,,
9061271,Alrefah basic school,35047,Rafa soil,22,59,687,11/25/2015,7623887,1,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-11-25T00:00:00,7.3,meter,,
47357151,Al Resala Bilingual School,135934,Kuwait workshop,29.163713,48.125421,0,8/29/2018,47357003,1,0,15,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2018-08-29T00:00:00,4,paper,,
2851599,Al Rish Secondary Girls School at Muhayil Assir,12254,AL Rish School:SCS-01,18.6187,42.0935,624,6/13/2012,-1,2,19,40,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2012-06-13T00:00:00,7,paper,,
6195952,Al-Rowad International School at Riyadh,35863,Valley Namar in Riyadh,24.56851,46.67402,521.5,3/29/2016,8094207,1,0,42,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2016-03-29T00:00:00,7.9,meter,,
6195952,Al-Rowad International School at Riyadh,35863,Valley Namar in Riyadh,24.56851,46.67402,521.5,3/29/2016,8094207,2,42,115,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,2016-03-29T00:00:00,7.2,meter,,
6195952,Al-Rowad International School at Riyadh,35863,Valley Namar in Riyadh,24.56851,46.67402,521.5,3/29/2016,8094207,3,115,185,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2016-03-29T00:00:00,7.2,meter,,
113932150,Alshaffa bint Abdullah,326130,ASHAFAA,24.421731,56.695099,200,11/15/2023,113932171,1,0,15,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2023-11-15T00:00:00,7.1,meter,7,
113932150,Alshaffa bint Abdullah,341118,majas,24.44727,56.665468,200,3/8/2024,113932171,1,0,100,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2024-03-08T00:00:00,7.6,meter,,
2852268,Al Shat Secondary and Intermediate  Girls School at Bishah,12961,Al Shat Secondary Girls School:SCS-01,19.8342,42.5167,1214,6/13/2012,-1,1,0,18,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2012-06-13T00:00:00,7.4,meter,,
11270454,Alsheefa bint awf basic school,105632,Al khafiji,23,58,5,1/3/2018,11281979,1,0,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2018-01-03T00:00:00,9.6,meter,,
83317474,Al Shouf International Schools,340468,Al Shouf international schools,31.948758,35.847787,924.4,3/2/2024,83317460,1,0,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2024-03-02T00:00:00,5.6,meter,,
48630454,Alsultan Saied School,148515,1Sultan said  bin taymour School,22.5816,59.263769,16,2/1/2019,49150874,1,0,50,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2019-02-01T00:00:00,7.6,meter,,
3159275,Alswaiq Basic School,117767,soil school,23.49688,57.24878,3,3/29/2018,11639695,1,0,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2018-03-29T00:00:00,8.3,meter,,
23062292,Althabti basic school,99643,ALTHABTI SOIL,22.43,58.31,471,9/14/2017,23336809,1,0,22,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2017-09-14T00:00:00,8.4,meter,,
23062292,Althabti basic school,99643,ALTHABTI SOIL,22.43,58.31,471,9/14/2017,23336809,2,22,60,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,2017-09-14T00:00:00,8.4,meter,,
23062292,Althabti basic school,99643,ALTHABTI SOIL,22.43,58.31,471,9/14/2017,23336809,3,60,100,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2017-09-14T00:00:00,8.6,meter,,
23062292,Althabti basic school,147067,resaerch sit,22.4122,58.3255,390,2/10/2019,23336809,1,0,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2019-02-10T00:00:00,7.8,meter,,
23062292,Althabti basic school,147069,resaerch sit2,22.4122,58.3255,390,2/10/2019,23336809,1,0,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2019-02-10T00:00:00,8.1,meter,,
23062292,Althabti basic school,337694,RESEARCH sit 4,22.697321,58.53931,415,11/16/2023,23336809,1,0,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2023-11-16T00:00:00,6.5,meter,,
