 site_name, latitude, longitude,soil phs:ph
Sportlaan - Oranjewoudbrug - Landgoederenbuurt:SCS-35,52.23545,5.15919,8.6
sportveld bij oostvaarders college:SCS-06,52.23642,5.15907,6
stellingmolenstraat 95b:SCS-03,52.23715,5.16459,7.7
stellingmolenstraat 95b:SCS-03,52.23715,5.16459,8.3
stellingmolenstraat 95b:SCS-03,52.23715,5.16459,8.7
"Vlindertuin Almere, Bouwmeesterbuurt:SCS-36",52.39263,5.26384,6.5
"Vlindertuin Almere, Bouwmeesterbuurt:SCS-36",52.39263,5.26384,5.9
Baker High School:SCS-03,30.668,-88.252,6.6
BAKER HIGH:SCS-04,30.66,-88.25,6.6
"MADINATELHAQ1 , DHOFAR",17.142926,54.386245,7.2
"MADINATELHAQ2, DHOFAR",17.175427,54.254638,7
OSAMA IBN ZAID SCHOOL,17.016085,54.024471,6.5
Campus - sveučilišna knjižnica - tlo,45.557331,18.708633,7.5
Campus - sveučilišna knjižnica - tlo,45.557331,18.708633,7.5
Campus - sveučilišna knjižnica - tlo,45.557331,18.708633,7.8
Campus - sveučilišna knjižnica - tlo,45.557331,18.708633,7.8
Kopački rit,45.607672,18.786879,7.3
Kormoran,45.651729,18.871981,7.1
Mirkovac,45.732786,18.797436,7.3
SKOLSKI PARK:SCS-01,45.555926,18.683698,8
Suza,45.776144,18.779755,7.3
"Svilajska ulica, Osijek",45.562212,18.640056,7
"Svilajska ulica, Osijek",45.562212,18.640056,7
"Svilajska ulica, Osijek",45.562212,18.640056,7.2
Tlo Bilje,45.6131,18.7416,7
travnjak dubrovacka 2:SCS-05,45.552314,18.668029,7.2
TRAVNJAK Dubrovacka:SCS-04,45.552314,18.668029,7
Zlatna Greda,45.72194,18.86611,7
Zmajevac,45.799964,18.797179,7.1
Kozjača šuma,45.4886,15.5267,6
Kozjača šuma,45.4886,15.5267,6
Kozjača šuma,45.4886,15.5267,6
Kozjača šuma,45.4886,15.5267,6.5
Kozjača šuma,45.4886,15.5267,5
Kozjača tlo 2022,45.4848,15.5336,6.4
Kozjača tlo 2022,45.4848,15.5336,6.4
Kozjača tlo 2022,45.4848,15.5336,6.4
Kozjača tlo 2022,45.4848,15.5336,6.4
Kozjača tlo 2022,45.4848,15.5336,6.4
Tlo Borlin,45.4971,15.5194,6.4
Tlo Borlin,45.4971,15.5194,6.4
Tlo Borlin,45.4971,15.5194,6.4
Tlo Borlin,45.4971,15.5194,6.4
Tlo Borlin,45.4971,15.5194,6.4
Tlo Borlin,45.4971,15.5194,6.4
Tlo Borlin,45.4971,15.5194,6.4
Tlo Kozjača 2021.,45.4749,15.5325,5
Tlo Kozjača 2021.,45.4749,15.5325,5
Tlo Kozjača 2021.,45.4749,15.5325,5
Tlo Kozjača 2021.,45.4749,15.5325,4
Tlo Kozjača 2021.,45.4749,15.5325,4
Tlo Kozjača 2021.,45.4749,15.5325,4
Tlo-Mokrice,45.4875,15.5405,6.4
Tlo-Mokrice,45.4875,15.5405,6.9
Tlo-Mokrice,45.4875,15.5405,6.6
Tlo-Mokrice,45.4875,15.5405,6.3
Tlo-Mokrice,45.4875,15.5405,6.7
Vocnjak-2:SCS-01,46.0451,15.0992,5
Vocnjak-2:SCS-01,46.0451,15.0992,6
Vocnjak-2:SCS-01,46.0451,15.0992,9
JAMA 2:SCS-02,46.4017,16.5186,7.5
JAMA 2:SCS-02,46.4017,16.5186,8
JAMA 2:SCS-02,46.4017,16.5186,7
Kalnik,46.13845,16.45957,6
Murščak,46.4658,16.6142,7.5
Postaja Modena Domašinec,46.4292,16.5981,7
Ravna Gora,46.238714,15.985876,6
SARAN:SWS-03,46.4327,16.5727,7.9
School Location:ATM-01,46.4012,16.518,6
Kozjača tlo 2022.,45.4848,15.5536,6.4
Kozjača tlo 2022.,45.4848,15.5536,6.4
Kozjača tlo 2022.,45.4848,15.5536,6.4
Kozjača tlo 2022.,45.4848,15.5536,6.4
Kozjača tlo 2022.,45.4848,15.5536,6.4
"Profil tla, kolonija",45.17415,18.00301,8.3
"Profil tla, kolonija",45.17415,18.00301,8.3
"Profil tla, kolonija",45.17415,18.00301,8.3
"Profil tla, kolonija",45.17415,18.00301,8.3
TLO KOD SKOLSKOG IGRALISTA,45.6021,15.5952,7.5
TLO KOD SKOLSKOG IGRALISTA,45.6021,15.5952,7.3
TLO KOD SKOLSKOG IGRALISTA,45.6021,15.5952,6
TLO KOD SKOLSKOG IGRALISTA,45.6021,15.5952,7.5
TLO KOD SKOLSKOG IGRALISTA,45.6021,15.5952,5.3
Kozjača-tlo (Dragojla),45.4749,15.5325,5
Kozjača-tlo (Dragojla),45.4749,15.5325,5
Kozjača-tlo (Dragojla),45.4749,15.5325,5
Kozjača-tlo (Dragojla),45.4749,15.5325,4
Kozjača-tlo (Dragojla),45.4749,15.5325,4
Kozjača-tlo (Dragojla),45.4749,15.5325,4
Kozjača - tlo - Dragojla 2022,45.4848,15.5536,6.4
Kozjača - tlo - Dragojla 2022,45.4848,15.5536,6.4
Kozjača - tlo - Dragojla 2022,45.4848,15.5536,6.4
Kozjača - tlo - Dragojla 2022,45.4848,15.5536,6.4
Kozjača - tlo - Dragojla 2022,45.4848,15.5536,6.4
Tlo - Stari grad 2024.,45.496076,15.524425,6.8
Tlo - Stari grad 2024.,45.496076,15.524425,6.8
Tlo - Stari grad 2024.,45.496076,15.524425,6.8
Tlo - Stari grad 2024.,45.496076,15.524425,6.8
Tlo - Stari grad 2024.,45.496076,15.524425,6.8
Tlo - Stari grad 2024.,45.496076,15.524425,6.8
Kozjača Dubovac 2022,45.4848,15.5336,6.4
Kozjača Dubovac 2022,45.4848,15.5336,6.4
Kozjača Dubovac 2022,45.4848,15.5336,6.4
Kozjača Dubovac 2022,45.4848,15.5336,6.4
Kozjača Dubovac 2022,45.4848,15.5336,6.4
KOZJACA:SCS-07,45.4869,15.5335,6.3
KOZJACA:SCS-07,45.4869,15.5335,6
KOZJACA:SCS-07,45.4869,15.5335,6
KOZJACA:SCS-07,45.4869,15.5335,5
Kucica:SCS-01,45.4884,15.5355,6.6
Kucica:SCS-01,45.4884,15.5355,6.9
Tlo - Kozjača,45.4749,15.5325,5
Tlo - Kozjača,45.4749,15.5325,5
Tlo - Kozjača,45.4749,15.5325,5
Tlo - Kozjača,45.4749,15.5325,4
Tlo - Kozjača,45.4749,15.5325,4
Tlo - Kozjača,45.4749,15.5325,4
OŠ Đurmanec - karakterizacija tla,46.196311,15.833477,7
OŠ Đurmanec - karakterizacija tla,46.196311,15.833477,7
OŠ Đurmanec - karakterizacija tla 2,46.196341,15.833576,7
OŠ Đurmanec - karakterizacija tla 2,46.196341,15.833576,7
Školski park-Biosfera,45.70621,17.69445,6
Školski park-Biosfera,45.70621,17.69445,7
Školski park:SMS-TLO,45.7062,17.6944,7
Školski park:SMS-TLO,45.7062,17.6944,7
Školski park:SMS-TLO,45.7062,17.6944,7
Školski park:SMS-TLO,45.7062,17.6944,7
Kozjača tlo,45.4848,15.5536,6.4
Kozjača tlo,45.4848,15.5536,6.4
Kozjača tlo,45.4848,15.5536,6.4
Kozjača tlo,45.4848,15.5536,6.4
Kozjača tlo,45.4848,15.5536,6.4
Plavo polje TLO:SCS-02,45.166,18.0142,6
Plavo polje TLO:SCS-02,45.166,18.0142,6
Plavo polje TLO:SCS-02,45.166,18.0142,6.5
Plavo polje TLO:SCS-02,45.166,18.0142,6.5
Plavo polje TLO:SCS-02,45.166,18.0142,6
Plavo polje TLO:SCS-02,45.166,18.0142,6
Plavo polje TLO:SCS-02,45.166,18.0142,6.5
Plavo polje TLO:SCS-02,45.166,18.0142,6.5
Plavo polje TLO:SCS-02,45.166,18.0142,6
Plavo polje TLO:SCS-02,45.166,18.0142,6
Plavo polje TLO:SCS-02,45.166,18.0142,6
Plavo polje TLO:SCS-02,45.166,18.0142,6
Plavo polje TLO:SCS-02,45.166,18.0142,6.5
Plavo polje TLO:SCS-02,45.166,18.0142,6.5
Plavo polje TLO:SCS-02,45.166,18.0142,6
Plavo polje TLO:SCS-02,45.166,18.0142,6
Plavo polje TLO:SCS-02,45.166,18.0142,6.5
Plavo polje TLO:SCS-02,45.166,18.0142,6.5
Plavo polje TLO:SCS-02,45.166,18.0142,6
Plavo polje TLO:SCS-02,45.166,18.0142,6
Biljska cesta,45.589779,18.734066,7.2
Campus - sveučilišna knjižnica - tlo,45.557331,18.708633,7.5
Campus - sveučilišna knjižnica - tlo,45.557331,18.708633,7.5
Campus - sveučilišna knjižnica - tlo,45.557331,18.708633,7.8
Campus - sveučilišna knjižnica - tlo,45.557331,18.708633,7.8
Školski vrt - GreenUp/GreenDown,45.5586,18.6611,7.2
"Skolsko dvoriste - atmosfera, površinska temperatura i temperatura tla",45.558523,18.660989,7.8
Tlo u školskom vrtu,45.558995,18.659895,8
Travnjak 1 (Baranja - les),45.763059,18.752869,7.6
baranja,45.7167,18.4311,7.5
Drava- projekt,45.690982,18.416369,7
DRŠ- vrbik,45.69362,18.415275,7.5
dvorište:ATM-01,45.6824,18.4043,7.5
Kristinin vrt,45.6957,18.3989,6
"lipa- lime, Phenology Campaign",45.682634,18.404378,7
"lipa- lime, Phenology Campaign",45.682634,18.404378,7
"lipa- lime, Phenology Campaign",45.682634,18.404378,7
obala,45.6826,18.4301,7
obala,45.6826,18.4301,7.5
obala,45.6826,18.4301,7.5
obala,45.6826,18.4301,7.5
pod smrekom,45.682705,18.404998,7
Sv. Ana,45.7012,18.3813,7
teatime 1,45.5821,18.4042,7.5
teatime2,45.6868,18.3881,7
travnjak- škola,45.682964,18.403492,7.5
travnjak- škola,45.682964,18.403492,7.5
zagajci,45.6863,18.3842,7
zagajci,45.6863,18.3842,7
zagajci,45.6863,18.3842,7
zagajci,45.6863,18.3842,7
zvjerinjak,45.6559,18.4141,7
VIROVITICA:GRN-01,45.8311,17.3929,7.8
2022 BREZIK:GRN-01,45.7005,17.7068,7.7
2022 BREZIK:GRN-01,45.7005,17.7068,7.5
2022 BREZIK:GRN-01,45.7005,17.7068,7.9
2022 BREZIK:GRN-01,45.7005,17.7068,8.1
2022 BREZIK:GRN-01,45.7005,17.7068,7.9
2022 BREZIK:GRN-01,45.7005,17.7068,7.8
2022 BREZIK:GRN-01,45.7005,17.7068,7.2
2022 BREZIK:GRN-01,45.7005,17.7068,7.6
2022 BREZIK:GRN-01,45.7005,17.7068,8.2
2022 BREZIK:GRN-01,45.7005,17.7068,7.9
2022 BREZIK:GRN-01,45.7005,17.7068,6.3
2022 BREZIK:GRN-01,45.7005,17.7068,5.7
2022 BREZIK:GRN-01,45.7005,17.7068,6.4
2022 BREZIK:GRN-01,45.7005,17.7068,6
2022 BREZIK:GRN-01,45.7005,17.7068,7.1
2022 BREZIK:GRN-01,45.7005,17.7068,7
2022 BREZIK:GRN-01,45.7005,17.7068,8.5
2022 BREZIK:GRN-01,45.7005,17.7068,8.6
2022 Školska Sekvoja,45.700671,17.706035,7.9
2022 Školska Sekvoja,45.700671,17.706035,7.7
2022 Školska Sekvoja,45.700671,17.706035,7.8
2022 Školska Sekvoja,45.700671,17.706035,8.3
2022 Školska Sekvoja,45.700671,17.706035,7.8
2022 Školska Sekvoja,45.700671,17.706035,7.7
2022 Školska Sekvoja,45.700671,17.706035,7.7
2022 Školska Sekvoja,45.700671,17.706035,8
2022 Školska Sekvoja,45.700671,17.706035,8.5
2022 Školska Sekvoja,45.700671,17.706035,8.3
2022 Školska Sekvoja,45.700671,17.706035,7.1
2022 Školska Sekvoja,45.700671,17.706035,6
2022 Školska Sekvoja,45.700671,17.706035,7
2022 Školska Sekvoja,45.700671,17.706035,6.5
2022 Školska Sekvoja,45.700671,17.706035,7
2022 Školska Sekvoja,45.700671,17.706035,7.2
2022 Školska Sekvoja,45.700671,17.706035,8.2
2022 Školska Sekvoja,45.700671,17.706035,8.5
2022 SLJIVIK:GRN-05,45.7005,17.7068,7.8
2022 SLJIVIK:GRN-05,45.7005,17.7068,7.9
2022 SLJIVIK:GRN-05,45.7005,17.7068,7.8
2022 SLJIVIK:GRN-05,45.7005,17.7068,7.9
2022 SLJIVIK:GRN-05,45.7005,17.7068,7.8
2022 SLJIVIK:GRN-05,45.7005,17.7068,7.9
2022 SLJIVIK:GRN-05,45.7005,17.7068,7.4
2022 SLJIVIK:GRN-05,45.7005,17.7068,7.8
2022 SLJIVIK:GRN-05,45.7005,17.7068,8.4
2022 SLJIVIK:GRN-05,45.7005,17.7068,8.1
2022 SLJIVIK:GRN-05,45.7005,17.7068,6.7
2022 SLJIVIK:GRN-05,45.7005,17.7068,5.8
2022 SLJIVIK:GRN-05,45.7005,17.7068,6.7
2022 SLJIVIK:GRN-05,45.7005,17.7068,6.2
2022 SLJIVIK:GRN-05,45.7005,17.7068,7.4
2022 SLJIVIK:GRN-05,45.7005,17.7068,7.5
2022 SLJIVIK:GRN-05,45.7005,17.7068,8
2022 SLJIVIK:GRN-05,45.7005,17.7068,8.3
Obala potoka Javorica,45.6863,17.709,7.6
Obala potoka Javorica,45.6863,17.709,7.5
Karakterizacija tla - Borak,43.436644,16.705648,7
Karakterizacija tla - Borak,43.436644,16.705648,8
Karakterizacija tla - Borak,43.436644,16.705648,8
Karakterizacija tla - Lokva Rogoznica,43.412031,16.758915,7
Karakterizacija tla - Lokva Rogoznica,43.412031,16.758915,7
Karakterizacija tla - Lokva Rogoznica,43.412031,16.758915,8
Karakterizacija tla - Omiš,43.4572,16.6999,7
Karakterizacija tla - Omiš,43.4572,16.6999,7
Karakterizacija tla - Omiš,43.4572,16.6999,8
tlo dvorište škole,43.5344,16.492,7.5
tlo dvorište škole,43.5344,16.492,7.5
tlo dvorište škole,43.5344,16.492,8
zemlja,43.543,16.487,7.6
zemlja,43.543,16.487,7.5
zemlja,43.543,16.487,7.4
Krapinica Stari most:SCS-02,46.025456,15.913246,6.6
Krapinica Stari most:SCS-02,46.025456,15.913246,6.6
Krapinica Stari most:SCS-02,46.025456,15.913246,6.6
Krapinica Stari most:SCS-02,46.025456,15.913246,6.6
Krapinica Stari most:SCS-02,46.025456,15.913246,6.7
Krapinica Stari most:SCS-02,46.025456,15.913246,8
Krapinica Stari most:SCS-02,46.025456,15.913246,8
Krapinica Stari most:SCS-02,46.025456,15.913246,8
Krapinica Stari most:SCS-02,46.025456,15.913246,8
Krapinica Stari most:SCS-02,46.025456,15.913246,8
Lug:SCS-01,46.018601,15.913762,6.7
Lug:SCS-01,46.018601,15.913762,6.7
Lug:SCS-01,46.018601,15.913762,6.7
Lug:SCS-01,46.018601,15.913762,6.6
Lug:SCS-01,46.018601,15.913762,6.7
Lug:SCS-01,46.018601,15.913762,8
Lug:SCS-01,46.018601,15.913762,8
Lug:SCS-01,46.018601,15.913762,8
Lug:SCS-01,46.018601,15.913762,8
Lug:SCS-01,46.018601,15.913762,8
Kozjača,45.4749,15.5325,5
Kozjača,45.4749,15.5325,5
Kozjača,45.4749,15.5325,5
Kozjača,45.4749,15.5325,4
Kozjača,45.4749,15.5325,4
Kozjača,45.4749,15.5325,4
kozjača 2,45.4848,15.5536,6.4
kozjača 2,45.4848,15.5536,6.4
kozjača 2,45.4848,15.5536,6.4
kozjača 2,45.4848,15.5536,6.4
kozjača 2,45.4848,15.5536,6.4
Analiza vlage:SCS-01,45.82,16.0417,7
Analiza vlage:SCS-01,45.82,16.0417,7
School yard - Dvorište škole,46.267907,16.076263,1.5
kozjača tlo,45.4848,15.5536,6.4
kozjača tlo,45.4848,15.5536,6.4
kozjača tlo,45.4848,15.5536,6.4
kozjača tlo,45.4848,15.5536,6.4
kozjača tlo,45.4848,15.5536,6.4
ATMOSFERSKA POSTAJA VIŠNJICA 1,46.29277,16.011227,8.3
POSTAJA JEROVEC,46.236717,16.087609,8
PRELOG,46.33072,16.616329,7
Karakterizacija tla Prelog,46.331096,16.616553,7
Karakterizacija tla Prelog,46.32437,16.608111,7
Analiza tla Antropogeno,45.824195,16.23412,6.8
Analiza tla Antropogeno,45.824195,16.23412,7.2
Analiza tla Antropogeno,45.824195,16.23412,7.2
Analiza tla OŠ Rugvica,45.751101,16.232715,7
Analiza tla OŠ Rugvica,45.751101,16.232715,7
Analiza tla Šuma Martin Breg,45.824327,16.233338,5
Analiza tla Šuma Martin Breg,45.824327,16.233338,5
Analiza tla Šuma Martin Breg,45.824327,16.233338,6
Kozjača Analiza tla,45.4749,15.5325,5
Kozjača Analiza tla,45.4749,15.5325,5
Kozjača Analiza tla,45.4749,15.5325,5
Kozjača Analiza tla,45.4749,15.5325,4
Kozjača Analiza tla,45.4749,15.5325,4
Kozjača Analiza tla,45.4749,15.5325,4
Davovec,46.28667,14.492005,7
Davovec,46.28667,14.492005,7
Davovec,46.28667,14.492005,7
Davovec,46.28667,14.492005,7
Davovec,46.28667,14.492005,6
Ljubljansko barje - Črna vas,46.01293,14.505713,7
Ljubljansko barje - Črna vas,46.01293,14.505713,7
Ljubljansko barje - Črna vas,46.01293,14.505713,7
Ljubljansko barje - Črna vas,46.01293,14.505713,6
Ljubljansko barje - Črna vas,46.01293,14.505713,7
Vodice_šola,46.186016,14.496107,6
Vodice_šola,46.186016,14.496107,6
Vodice_šola,46.186016,14.496107,6
Vodice_šola,46.186016,14.496107,6
KOD STEPENICA - ISPOD SKOLE:SCS-01,45.34449,14.31372,7.9
PARKIRALISTE-BILLA:SCS-02,45.34457,14.31185,7.9
Arbanasi - Karma  2019: SCS,44.10129,15.23887,7
Arbanasi - Karma  2019: SCS,44.10129,15.23887,7
Arbanasi - Karma  2019: SCS,44.10129,15.23887,7
Arbanasi - Karma  2020:SCS,44.102412,15.237921,8
Arbanasi - Karma  2020:SCS,44.102412,15.237921,7
Arbanasi - Karma  2020:SCS,44.102412,15.237921,7
Arbanasi - Karma  2022:SCS,44.101408,15.238642,6.8
Arbanasi - Karma  2022:SCS,44.101408,15.238642,6.7
Arbanasi - Karma  2022:SCS,44.101408,15.238642,6.8
Arbanasi - Porthos tlo,44.099099,15.248545,7
Arbanasi - Porthos tlo,44.099099,15.248545,6
Arbanasi - Porthos tlo,44.099099,15.248545,7
"SB maslenik - tlo,SMAP",44.1173,15.2365,9
"SB maslenik - tlo,SMAP",44.1173,15.2365,9
"SB maslenik - tlo,SMAP",44.1173,15.2365,9
"SB maslenik - tlo,SMAP",44.1173,15.2365,9
Telašćica,43.89128,15.15915,6.8
Telašćica,43.89128,15.15915,6.6
TLO 2019,44.078214,15.172826,6.5
TLO 2019,44.078214,15.172826,6.5
TLO 2020,44.081759,15.18199,6.5
TLO 2020,44.081759,15.18199,7
TLO 2020,44.081759,15.18199,7
TLO 2021,44.080032,15.18332,7
TLO 2021,44.080032,15.18332,7
"TLO 2022 , 2023",44.081852,15.181473,6.8
"TLO 2022 , 2023",44.081852,15.181473,6.8
TLO 2023,44.083081,15.177955,6.8
TLO 2023,44.083081,15.177955,6.8
ZEMLJA,44.0818,15.1787,6.7
Izor Ođenice,45.4759,17.2032,6.3
manteč,45.511907,17.253368,7
park solidarnosti:GRN-01,45.827158,17.377768,6
park solidarnosti:GRN-01,45.827158,17.377768,7
park solidarnosti:GRN-01,45.827158,17.377768,6
Podgorje park,45.821667,17.349335,7
Podgorje park,45.821667,17.349335,7
School Location:ATM-01,45.82912,17.384264,8
School Location:ATM-01,45.82912,17.384264,8
School Location:ATM-01,45.82912,17.384264,8
Ušće Ođnice,45.934867,17.40317,6.8
Ušće Ođnice,45.934867,17.40317,6.7
tlo-1:SCS-02,44.12556,15.25916,7
tlo-1:SCS-02,44.12556,15.25916,7
tlo-2:SCS-03,44.12242,15.26268,6.5
tlo-2:SCS-03,44.12242,15.26268,8
tlo-2:SCS-03,44.12242,15.26268,7.5
tlo-3:SCS-04,44.11944,15.26701,7
tlo-3:SCS-04,44.11944,15.26701,7
tlo-3:SCS-04,44.11944,15.26701,7
tlo-3:SCS-04,44.11944,15.26701,7
tlo-3:SCS-04,44.11944,15.26701,7.5
tlo-4:SCS-05,44.122285,15.259656,7
tlo-4:SCS-05,44.122285,15.259656,7
tlo-4:SCS-05,44.122285,15.259656,7
tlo-5:SCS-06,44.121799,15.260976,7
tlo-5:SCS-06,44.121799,15.260976,7
tlo-5:SCS-06,44.121799,15.260976,7
tlo-5:SCS-06,44.121799,15.260976,7
tlo-6:SCS-06,44.1255,15.2591,7
tlo-6:SCS-06,44.1255,15.2591,7
"OU ""Kiril and Metodij""Logovardi",41.0292,21.4081,7.1
Field A:SCS-01,35.6069,-82.3785,6.6
ReptileAmphibs NP & pH Site 1 dry,36.81491,-121.73165,5
ReptileAmphibs NP &pH site 3 dry,36.81448,-121.73157,6
ReptilesAmphib NP & pH Site 2 dry,36.81486,-121.73177,5.5
School Location:SCS-01,-38,145.0833,7.5
School Location:SCS-01,-38,145.0833,6.5
School Location:SCS-01,-38,145.0833,6.5
School Location:SCS-01,-38,145.0833,7.5
School Location:SCS-01,-38,145.0833,6.5
School Location:SCS-01,-38,145.0833,7
School Location:SCS-01,-38,145.0833,6.5
Trippet Ranch:SCS-03,34.09491,-118.58591,6.5
Birch 1:GRN-03,61.6065,-149.1373,6
Birch 1:GRN-03,61.6065,-149.1373,6.3
Birch 1:GRN-03,61.6065,-149.1373,6.7
Birch 2:GRN-08,61.6065,-149.1373,6.3
Birch 2:GRN-08,61.6065,-149.1373,6
Birch 2:GRN-08,61.6065,-149.1373,6.2
Birch 3:GRN-01,61.6065,-149.1373,7.3
Birch 3:GRN-01,61.6065,-149.1373,7.7
Birch 3:GRN-01,61.6065,-149.1373,8.3
Birch 5:GRN-02,61.6065,-149.1373,7.3
Birch 5:GRN-02,61.6065,-149.1373,6
Birch 5:GRN-02,61.6065,-149.1373,6.3
Birch 7:GRN-07,61.6065,-149.1373,7.7
Birch 7:GRN-07,61.6065,-149.1373,6
Birch 7:GRN-07,61.6065,-149.1373,6.3
birch8:GRN-04,61.6065,-149.1373,7
birch8:GRN-04,61.6065,-149.1373,7.7
birch8:GRN-04,61.6065,-149.1373,7
Allison Minor:SCS-01,33.8,-87.27,5.5
Greenhills:SCS-01,26.41003,127.82169,8.9
Greenhills:SCS-01,26.41003,127.82169,8.7
เรื่องดินไก่,18.801928,100.454224,6
เรื่องดินทุ่งล้อง,18.797322,100.453845,4.5
Phetwitthayakhan reserch1,15.608828,100.993898,5
Phetwitthayakhan reserch1,15.608828,100.993898,5.1
Phetwitthayakhan reserch1,15.608828,100.993898,5
PhilScie SMC:SCS-01,7.3167,125.4333,7.1
PhilScie SMC:SCS-01,7.3167,125.4333,6
PhilScie SMC:SCS-01,7.3167,125.4333,6
PhilScie SMC:SCS-01,7.3167,125.4333,6.7
Agricultural Area Converted to Road,14.7258,121.121,6.9
Agricultural Area Converted to Road,14.7258,121.121,7.2
Agricultural Area Converted to Road,14.7258,121.121,7.2
Agricultural Area Converted to Road,14.7258,121.121,7.1
Bare Area-Side of the Road,14.604847,120.585938,7.1
Bare Area-Side of the Road,14.604847,120.585938,7.8
Bare Area-Side of the Road,14.604847,120.585938,8
Bare Area-Side of the Road,14.604847,120.585938,7
Grassy Area-Side of the Road,14.731,121.1289,7.3
Grassy Area-Side of the Road,14.731,121.1289,7.9
Grassy Area-Side of the Road,14.731,121.1289,7.7
Grassy Area-Side of the Road,14.731,121.1289,7.8
สนามกีฬาประตูชัย แปลง 1 (ศึกษาการทับถมซากพืช),15.213128,102.494811,6.8
สนามกีฬาประตูชัย แปลง 2 (ศึกษาการทับถมซากพืช),15.212816,102.495049,7.4
สนามกีฬาประตูชัย แปลง 3 (ศึกษาการทับถมซากพืช),15.212894,102.494892,9.3
ban oat,12.743954,101.034457,6.5
Ban sa,12.732201,101.049717,7.5
Phala Beach,12.663787,101.038134,7.5
site piutalung wittaya school,12.715821,100.969223,8
โรงเรียนโพธิ์ศรีวิทยา,15.1991,104.08002,6
โรงเรียนโพธิ์ศรีวิทยา,15.1991,104.08002,6
Venedijk:SCS-02,52.323,5.5527,7
Venedijk:SCS-02,52.323,5.5527,7.5
Venedijk:SCS-02,52.323,5.5527,7
Venedijk:SCS-02,52.323,5.5527,7
Venedijk:SCS-02,52.323,5.5527,7.5
NEAR ATS:SCS-02,37.7527,-82.4847,6.5
Soil Characterization at Atm Station:SCS-01,26.235621,-80.107578,7.7
Soil Characterization at Atm Station:SCS-01,26.235621,-80.107578,7.9
Soil Characterization at Atm Station:SCS-01,26.235621,-80.107578,8.5
Soil Characterization at Atm Station:SCS-01,26.235621,-80.107578,8.6
school site for soil:SCS-01,43.0587,-70.7658,3.5
soil 02:SCS-01,28.65911,77.23624,6.5
PES School yard:SCS-01,34.537,-86.983,5.5
SOIL STUDY:SCS-01,29.547,35.0118,8.7
Melaleuca:SCS-05,6.843,101.495,4
aljameen:SCS-01,26.23,50.05,9.8
cornish:SCS-06,26.28087,50.04509,7.9
cornish:SCS-06,26.28087,50.04509,7.4
cornish:SCS-06,26.28087,50.04509,7.9
mjama:SCS-03,26.23,50.06,8.5
พื้นที่เกษตรกรรมบ้านโนนสง่า อำเภอสังขะ จังหวัดสุรินทร์,14.5871,103.6449,6.4
Ban Mod Tanoi,7.308262,99.418933,9.2
mangrove forest site 2,7.306019,99.419466,8
mangrove forest site 2,7.306019,99.419466,7
mangrove forest site 2,7.306019,99.419466,8
mangrove forest site 2,7.306019,99.419466,7
mod_H02,7.306007,99.432149,8
Salty Hot Springs,7.5544,99.3116,8.6
หาดปากคลอง ชะเงา,7.6091,99.2796,7
หาดปากคลอง หญ้าคา,8.2634,96.4321,6.7
อ่าวมะขาม ชะเงา,7.4956,99.3011,4.7
อ่าวมะขาม ใบมะกรูด,7.4967,99.3013,4.7
อ่าวมะขาม หญ้าคา,7.4958,99.3009,4.9
"IZA ?KOLE,ZEMLJA:SCS-01",45.338031,14.424786,8.7
"IZA ?KOLE,ZEMLJA:SCS-01",45.338031,14.424786,8.8
"IZA ?KOLE,ZEMLJA:SCS-01",45.338031,14.424786,8.9
"IZA ?KOLE,ZEMLJA:SCS-01",45.338031,14.424786,8.3
"IZA ?KOLE,ZEMLJA:SCS-01",45.338031,14.424786,7.6
"IZA ?KOLE,ZEMLJA:SCS-01",45.338031,14.424786,7.7
"IZA ?KOLE,ZEMLJA:SCS-01",45.338031,14.424786,7.8
"IZA ?KOLE,ZEMLJA:SCS-01",45.338031,14.424786,8.2
"IZA ?KOLE,ZEMLJA:SCS-01",45.338031,14.424786,8.3
ispred skole_1,43.510288,16.463603,6.9
ispred skole_1,43.510288,16.463603,6.9
ispred skole_1,43.510288,16.463603,7.1
ispred skole_1,43.510288,16.463603,7.1
ispred skole_1,43.510288,16.463603,6.9
ispred skole_1,43.510288,16.463603,6.9
"Prirodoslovno - grafička škola Zadar, temperatura",44.110524,15.228881,8
Basketball court:SCS-02,39.46,-83.28,5.7
Near Hobson Hall:SCS-01,39.46,-83.28,5.5
"Vidukle Simonas Stanevicius secondary school,Lithuania:SCS-01",55.4,22.9,7.6
วัดนาคูหา P1,18.128011,100.319216,5.5
วัดนาคูหา P10,18.129002,100.318588,6.5
วัดนาคูหา P2,18.128462,100.319448,5.5
วัดนาคูหา P3,18.128357,100.319683,6.5
วัดนาคูหา P4,18.12875,100.319783,7
วัดนาคูหา P5,18.128936,100.319952,6.5
วัดนาคูหา P6,18.129366,100.319712,7
วัดนาคูหา P7,18.129049,100.319534,7
วัดนาคูหา P8,18.128878,100.319087,7
วัดนาคูหา P9,18.128992,100.319057,7
Roosevelt Baseball Practice Field:SCS-01,29.5102,-98.3898,7.7
hol in schoole,23.407175,58.496698,7.8
said nassir school (soil1),23.407169,58.496767,7.2
SOIL Waste treatment ALHAJER,23.38943,58.51904,8.1
فلج سمكت,23.291616,58.530872,8.1
مشروع سماد السمر,23.407294,58.496055,7.7
Saks 5th grade:SCS-02,33.7012,-85.83329,5.5
